Date,City,Rainfall_mm,Temperature_C,Humidity_%,Weather_Type
2023-04-09,Birgunj,0.0,27.0,32,Cloudy
2023-04-10,Birgunj,0.0,27.0,32,Cloudy
2023-04-11,Birgunj,0.0,27.4,30,Clear
2023-04-12,Birgunj,0.0,26.9,41,Clear
2023-04-13,Birgunj,0.0,27.4,43,Cloudy
2023-04-14,Birgunj,0.0,28.5,45,Cloudy
2023-04-15,Birgunj,0.0,29.0,50,Cloudy
2023-04-16,Birgunj,0.0,30.2,41,Cloudy
2023-04-17,Birgunj,0.0,29.3,37,Clear
2023-04-18,Birgunj,0.0,30.2,36,Cloudy
2023-04-19,Birgunj,0.0,30.6,32,Cloudy
2023-04-20,Birgunj,0.0,30.1,37,Cloudy
2023-04-21,Birgunj,0.7,27.6,48,Drizzle
2023-04-22,Birgunj,0.0,27.6,41,Cloudy
2023-04-23,Birgunj,0.0,27.4,44,Cloudy
2023-04-24,Birgunj,0.0,25.9,58,Cloudy
2023-04-25,Birgunj,7.1,25.6,56,Rain
2023-04-26,Birgunj,0.0,27.6,48,Cloudy
2023-04-27,Birgunj,0.0,27.2,50,Cloudy
2023-04-28,Birgunj,0.0,27.7,53,Cloudy
2023-04-29,Birgunj,0.0,27.6,52,Cloudy
2023-04-30,Birgunj,3.1,26.1,69,Rain
2023-05-01,Birgunj,2.4,24.0,76,Rain
2023-05-02,Birgunj,9.0,24.1,76,Rain
2023-05-03,Birgunj,0.5,26.4,63,Drizzle
2023-05-04,Birgunj,9.5,26.2,59,Rain
2023-05-05,Birgunj,0.0,27.0,54,Cloudy
2023-05-06,Birgunj,0.0,29.5,45,Clear
2023-05-07,Birgunj,0.0,30.0,38,Clear
2023-05-08,Birgunj,0.0,30.3,33,Clear
2023-05-09,Birgunj,0.0,30.9,31,Clear
2023-05-10,Birgunj,0.0,30.4,25,Clear
2023-05-11,Birgunj,0.0,29.8,25,Clear
2023-05-12,Birgunj,0.0,30.6,31,Cloudy
2023-05-13,Birgunj,0.0,31.1,43,Cloudy
2023-05-14,Birgunj,0.0,32.0,38,Cloudy
2023-05-15,Birgunj,0.0,30.4,45,Cloudy
2023-05-16,Birgunj,0.6,30.1,54,Drizzle
2023-05-17,Birgunj,15.3,30.4,64,Rain
2023-05-18,Birgunj,0.1,28.7,64,Drizzle
2023-05-19,Birgunj,0.0,29.7,60,Cloudy
2023-05-20,Birgunj,0.0,30.7,60,Cloudy
2023-05-21,Birgunj,0.7,30.1,60,Drizzle
2023-05-22,Birgunj,0.9,31.0,56,Drizzle
2023-05-23,Birgunj,3.5,27.6,71,Rain
2023-05-24,Birgunj,2.0,28.8,67,Rain
2023-05-25,Birgunj,2.3,28.2,70,Rain
2023-05-26,Birgunj,5.9,27.4,73,Rain
2023-05-27,Birgunj,5.1,27.5,71,Rain
2023-05-28,Birgunj,0.7,27.6,66,Drizzle
2023-05-29,Birgunj,0.0,30.0,57,Cloudy
2023-05-30,Birgunj,0.0,31.4,51,Cloudy
2023-05-31,Birgunj,0.0,33.1,38,Cloudy
2023-06-01,Birgunj,0.0,33.1,31,Clear
2023-06-02,Birgunj,0.0,33.0,34,Clear
2023-06-03,Birgunj,0.0,33.0,33,Clear
2023-06-04,Birgunj,0.0,32.5,36,Clear
2023-06-05,Birgunj,0.0,32.8,39,Cloudy
2023-06-06,Birgunj,0.0,32.6,42,Cloudy
2023-06-07,Birgunj,0.0,33.3,39,Cloudy
2023-06-08,Birgunj,0.0,33.0,37,Cloudy
2023-06-09,Birgunj,0.0,33.9,42,Cloudy
2023-06-10,Birgunj,0.1,34.0,53,Drizzle
2023-06-11,Birgunj,0.2,33.0,56,Drizzle
2023-06-12,Birgunj,0.2,31.9,66,Drizzle
2023-06-13,Birgunj,2.1,31.0,67,Rain
2023-06-14,Birgunj,0.2,32.4,63,Drizzle
2023-06-15,Birgunj,0.0,33.4,58,Clear
2023-06-16,Birgunj,0.0,34.1,52,Clear
2023-06-17,Birgunj,0.0,34.0,57,Cloudy
2023-06-18,Birgunj,0.4,33.2,61,Drizzle
2023-06-19,Birgunj,11.6,32.3,67,Rain
2023-06-20,Birgunj,1.7,30.6,72,Rain
2023-06-21,Birgunj,18.8,30.1,77,Rain
2023-06-22,Birgunj,13.6,29.4,83,Rain
2023-06-23,Birgunj,2.8,29.2,79,Drizzle
2023-06-24,Birgunj,4.8,29.2,82,Drizzle
2023-06-25,Birgunj,33.9,30.1,77,Rain
2023-06-26,Birgunj,0.1,30.8,70,Drizzle
2023-06-27,Birgunj,0.9,30.8,71,Drizzle
2023-06-28,Birgunj,2.7,29.6,74,Drizzle
2023-06-29,Birgunj,36.8,28.4,84,Rain
2023-06-30,Birgunj,37.6,27.6,90,Rain
2023-07-01,Birgunj,50.2,27.7,91,Rain
2023-07-02,Birgunj,28.4,28.9,89,Rain
2023-07-03,Birgunj,51.4,28.1,90,Rain
2023-07-04,Birgunj,37.0,29.1,87,Rain
2023-07-05,Birgunj,32.5,28.5,87,Rain
2023-07-06,Birgunj,7.3,29.5,81,Rain
2023-07-07,Birgunj,34.2,29.3,82,Rain
2023-07-08,Birgunj,10.0,28.9,84,Rain
2023-07-09,Birgunj,0.8,30.4,80,Drizzle
2023-07-10,Birgunj,8.5,30.1,84,Rain
2023-07-11,Birgunj,12.1,29.8,85,Rain
2023-07-12,Birgunj,43.3,28.4,90,Rain
2023-07-13,Birgunj,18.8,28.0,89,Rain
2023-07-14,Birgunj,34.9,27.9,89,Rain
2023-07-15,Birgunj,31.4,28.5,87,Rain
2023-07-16,Birgunj,5.4,29.4,82,Rain
2023-07-17,Birgunj,3.3,29.8,79,Rain
2023-07-18,Birgunj,1.5,29.0,80,Drizzle
2023-07-19,Birgunj,0.0,31.0,74,Cloudy
2023-07-20,Birgunj,0.6,31.2,78,Drizzle
2023-07-21,Birgunj,2.4,30.9,76,Rain
2023-07-22,Birgunj,5.1,30.7,77,Rain
2023-07-23,Birgunj,19.7,30.4,80,Rain
2023-07-24,Birgunj,3.9,29.4,80,Rain
2023-07-25,Birgunj,12.5,28.9,84,Rain
2023-07-26,Birgunj,2.1,30.2,81,Rain
2023-07-27,Birgunj,3.9,30.1,81,Rain
2023-07-28,Birgunj,9.2,30.1,82,Rain
2023-07-29,Birgunj,10.1,28.7,87,Rain
2023-07-30,Birgunj,22.9,29.2,88,Rain
2023-07-31,Birgunj,9.7,29.3,87,Rain
2023-08-01,Birgunj,1.3,31.2,84,Drizzle
2023-08-02,Birgunj,1.4,30.5,77,Drizzle
2023-08-03,Birgunj,3.2,30.5,76,Rain
2023-08-04,Birgunj,6.9,29.1,82,Rain
2023-08-05,Birgunj,0.8,29.2,83,Drizzle
2023-08-06,Birgunj,4.4,29.2,86,Rain
2023-08-07,Birgunj,33.5,27.9,92,Rain
2023-08-08,Birgunj,30.2,27.8,92,Rain
2023-08-09,Birgunj,25.2,28.2,91,Rain
2023-08-10,Birgunj,12.0,28.4,91,Rain
2023-08-11,Birgunj,3.2,28.8,90,Rain
2023-08-12,Birgunj,56.1,28.0,92,Rain
2023-08-13,Birgunj,3.8,28.3,88,Drizzle
2023-08-14,Birgunj,0.4,28.1,88,Drizzle
2023-08-15,Birgunj,0.2,29.4,85,Drizzle
2023-08-16,Birgunj,0.5,30.4,82,Drizzle
2023-08-17,Birgunj,18.4,29.2,87,Rain
2023-08-18,Birgunj,4.6,29.6,86,Rain
2023-08-19,Birgunj,6.3,30.2,80,Rain
2023-08-20,Birgunj,0.7,30.2,81,Drizzle
2023-08-21,Birgunj,10.4,27.8,91,Rain
2023-08-22,Birgunj,7.6,29.3,88,Rain
2023-08-23,Birgunj,6.5,28.2,89,Rain
2023-08-24,Birgunj,43.3,27.7,91,Rain
2023-08-25,Birgunj,15.2,26.4,93,Rain
2023-08-26,Birgunj,23.1,27.8,90,Rain
2023-08-27,Birgunj,4.1,28.5,84,Drizzle
2023-08-28,Birgunj,3.1,28.4,82,Rain
2023-08-29,Birgunj,1.6,28.1,85,Drizzle
2023-08-30,Birgunj,0.9,29.1,84,Drizzle
2023-08-31,Birgunj,1.4,29.6,86,Drizzle
2023-09-01,Birgunj,3.2,29.9,85,Rain
2023-09-02,Birgunj,13.1,29.5,91,Rain
2023-09-03,Birgunj,23.6,30.1,86,Rain
2023-09-04,Birgunj,1.8,29.2,86,Rain
2023-09-05,Birgunj,1.3,29.7,86,Rain
2023-09-06,Birgunj,0.0,30.2,82,Cloudy
2023-09-07,Birgunj,11.6,30.0,83,Rain
2023-09-08,Birgunj,14.7,28.7,85,Rain
2023-09-09,Birgunj,23.7,27.3,89,Rain
2023-09-10,Birgunj,9.0,29.2,87,Rain
2023-09-11,Birgunj,1.4,29.6,86,Drizzle
2023-09-12,Birgunj,7.3,29.9,86,Rain
2023-09-13,Birgunj,3.0,29.9,84,Rain
2023-09-14,Birgunj,0.1,29.8,81,Drizzle
2023-09-15,Birgunj,0.8,29.8,78,Drizzle
2023-09-16,Birgunj,6.5,29.8,81,Rain
2023-09-17,Birgunj,6.0,29.8,83,Rain
2023-09-18,Birgunj,2.9,29.2,84,Drizzle
2023-09-19,Birgunj,1.2,29.1,83,Drizzle
2023-09-20,Birgunj,0.6,29.1,80,Drizzle
2023-09-21,Birgunj,2.4,28.0,81,Drizzle
2023-09-22,Birgunj,1.4,27.8,80,Drizzle
2023-09-23,Birgunj,5.7,26.8,84,Drizzle
2023-09-24,Birgunj,2.0,27.1,84,Drizzle
2023-09-25,Birgunj,5.0,27.2,85,Rain
2023-09-26,Birgunj,1.1,27.9,85,Drizzle
2023-09-27,Birgunj,0.1,28.4,84,Drizzle
2023-09-28,Birgunj,1.4,28.7,86,Drizzle
2023-09-29,Birgunj,0.0,29.5,82,Cloudy
2023-09-30,Birgunj,0.4,30.3,81,Drizzle
2023-10-01,Birgunj,0.0,29.0,83,Cloudy
2023-10-02,Birgunj,1.9,28.9,84,Drizzle
2023-10-03,Birgunj,15.0,27.4,87,Rain
2023-10-04,Birgunj,16.5,26.6,88,Rain
2023-10-05,Birgunj,0.2,27.1,83,Drizzle
2023-10-06,Birgunj,0.2,28.0,84,Drizzle
2023-10-07,Birgunj,2.7,26.7,86,Drizzle
2023-10-08,Birgunj,1.7,27.4,86,Drizzle
2023-10-09,Birgunj,1.4,27.6,85,Drizzle
2023-10-10,Birgunj,4.2,27.8,86,Drizzle
2023-10-11,Birgunj,0.2,27.0,86,Drizzle
2023-10-12,Birgunj,0.0,27.2,79,Cloudy
2023-10-13,Birgunj,0.0,25.8,80,Clear
2023-10-14,Birgunj,0.0,25.4,79,Clear
2023-10-15,Birgunj,0.6,24.9,83,Drizzle
2023-10-16,Birgunj,10.2,24.9,84,Rain
2023-10-17,Birgunj,0.0,24.3,79,Cloudy
2023-10-18,Birgunj,0.0,24.4,83,Cloudy
2023-10-19,Birgunj,0.0,24.8,82,Cloudy
2023-10-20,Birgunj,0.0,24.6,75,Clear
2023-10-21,Birgunj,0.0,23.7,70,Clear
2023-10-22,Birgunj,0.0,23.6,70,Clear
2023-10-23,Birgunj,0.0,24.4,72,Clear
2023-10-24,Birgunj,0.0,24.7,71,Cloudy
2023-10-25,Birgunj,0.0,24.5,75,Clear
2023-10-26,Birgunj,0.1,24.9,80,Drizzle
2023-10-27,Birgunj,0.0,24.5,77,Cloudy
2023-10-28,Birgunj,0.0,23.9,74,Cloudy
2023-10-29,Birgunj,0.0,24.1,72,Cloudy
2023-10-30,Birgunj,0.0,23.6,72,Cloudy
2023-10-31,Birgunj,0.0,24.9,71,Cloudy
2023-11-01,Birgunj,0.0,24.9,75,Cloudy
2023-11-02,Birgunj,0.0,24.6,70,Cloudy
2023-11-03,Birgunj,0.0,24.0,72,Cloudy
2023-11-04,Birgunj,0.0,23.5,71,Cloudy
2023-11-05,Birgunj,0.0,23.6,68,Cloudy
2023-11-06,Birgunj,0.0,22.2,72,Clear
2023-11-07,Birgunj,0.0,22.8,70,Cloudy
2023-11-08,Birgunj,0.0,22.0,77,Cloudy
2023-11-09,Birgunj,0.0,21.7,77,Clear
2023-11-10,Birgunj,0.0,22.6,76,Clear
2023-11-11,Birgunj,0.0,22.4,79,Cloudy
2023-11-12,Birgunj,0.0,22.0,82,Cloudy
2023-11-13,Birgunj,0.0,22.1,74,Cloudy
2023-11-14,Birgunj,0.0,22.0,75,Cloudy
2023-11-15,Birgunj,0.0,22.4,75,Cloudy
2023-11-16,Birgunj,0.0,22.7,70,Clear
2023-11-17,Birgunj,0.0,24.0,64,Clear
2023-11-18,Birgunj,0.0,22.9,74,Clear
2023-11-19,Birgunj,0.0,23.3,74,Clear
2023-11-20,Birgunj,0.0,22.3,69,Clear
2023-11-21,Birgunj,0.0,21.1,71,Clear
2023-11-22,Birgunj,0.0,21.0,77,Clear
2023-11-23,Birgunj,0.0,21.1,71,Clear
2023-11-24,Birgunj,0.0,21.5,77,Clear
2023-11-25,Birgunj,0.0,21.9,80,Clear
2023-11-26,Birgunj,0.0,22.3,71,Cloudy
2023-11-27,Birgunj,0.0,21.5,74,Cloudy
2023-11-28,Birgunj,0.0,22.1,70,Cloudy
2023-11-29,Birgunj,0.0,21.9,71,Clear
2023-11-30,Birgunj,0.0,20.4,78,Cloudy
2023-12-01,Birgunj,0.0,22.0,75,Cloudy
2023-12-02,Birgunj,0.0,21.5,71,Cloudy
2023-12-03,Birgunj,0.0,21.4,71,Cloudy
2023-12-04,Birgunj,0.0,20.8,63,Cloudy
2023-12-05,Birgunj,0.0,22.8,59,Cloudy
2023-12-06,Birgunj,0.0,21.4,73,Cloudy
2023-12-07,Birgunj,3.4,19.5,87,Rain
2023-12-08,Birgunj,0.0,20.4,80,Clear
2023-12-09,Birgunj,0.0,18.8,77,Clear
2023-12-10,Birgunj,0.0,17.3,78,Clear
2023-12-11,Birgunj,0.0,16.9,80,Cloudy
2023-12-12,Birgunj,0.0,17.2,78,Clear
2023-12-13,Birgunj,0.0,17.3,73,Clear
2023-12-14,Birgunj,0.0,16.4,75,Cloudy
2023-12-15,Birgunj,0.0,16.3,75,Cloudy
2023-12-16,Birgunj,0.0,16.6,75,Clear
2023-12-17,Birgunj,0.0,16.8,74,Cloudy
2023-12-18,Birgunj,0.0,16.4,76,Cloudy
2023-12-19,Birgunj,0.0,16.1,78,Cloudy
2023-12-20,Birgunj,0.0,16.9,68,Cloudy
2023-12-21,Birgunj,0.0,16.6,69,Cloudy
2023-12-22,Birgunj,0.0,17.8,71,Cloudy
2023-12-23,Birgunj,0.0,18.6,69,Cloudy
2023-12-24,Birgunj,0.0,18.1,68,Clear
2023-12-25,Birgunj,0.0,18.3,71,Clear
2023-12-26,Birgunj,0.0,18.1,70,Clear
2023-12-27,Birgunj,0.0,18.1,74,Clear
2023-12-28,Birgunj,0.0,19.0,72,Clear
2023-12-29,Birgunj,0.0,19.1,75,Clear
2023-12-30,Birgunj,0.0,17.5,81,Cloudy
2023-12-31,Birgunj,0.0,16.6,86,Cloudy
2023-01-01,Janakpur,0.0,15.4,85,Clear
2023-01-02,Janakpur,0.0,14.9,87,Cloudy
2023-01-03,Janakpur,0.0,14.4,86,Cloudy
2023-01-04,Janakpur,0.0,13.8,88,Cloudy
2023-01-05,Janakpur,0.0,13.2,89,Cloudy
2023-01-06,Janakpur,0.0,13.8,88,Cloudy
2023-01-07,Janakpur,0.0,12.9,91,Cloudy
2023-01-08,Janakpur,0.0,12.7,91,Cloudy
2023-01-09,Janakpur,0.0,12.3,91,Cloudy
2023-01-10,Janakpur,0.0,12.4,92,Cloudy
2023-01-11,Janakpur,0.0,12.1,93,Cloudy
2023-01-12,Janakpur,0.0,12.7,90,Cloudy
2023-01-13,Janakpur,0.0,12.5,92,Cloudy
2023-01-14,Janakpur,0.0,14.6,88,Cloudy
2023-01-15,Janakpur,0.0,15.2,88,Cloudy
2023-01-16,Janakpur,0.0,13.5,84,Cloudy
2023-01-17,Janakpur,0.0,12.6,85,Cloudy
2023-01-18,Janakpur,0.0,12.9,83,Clear
2023-01-19,Janakpur,0.0,12.9,85,Cloudy
2023-01-20,Janakpur,0.0,14.1,83,Cloudy
2023-01-21,Janakpur,0.0,15.2,79,Cloudy
2023-01-22,Janakpur,0.0,15.0,87,Cloudy
2023-01-23,Janakpur,0.0,16.1,88,Cloudy
2023-01-24,Janakpur,0.0,17.4,81,Clear
2023-01-25,Janakpur,0.0,17.8,81,Clear
2023-01-26,Janakpur,0.0,16.8,87,Cloudy
2023-01-27,Janakpur,0.0,17.6,88,Cloudy
2023-01-28,Janakpur,0.0,15.9,88,Cloudy
2023-01-29,Janakpur,0.0,16.4,85,Cloudy
2023-01-30,Janakpur,0.0,19.0,80,Cloudy
2023-01-31,Janakpur,0.0,19.6,77,Cloudy
2023-02-01,Janakpur,0.0,18.4,77,Cloudy
2023-02-02,Janakpur,0.0,16.2,84,Cloudy
2023-02-03,Janakpur,0.0,16.9,82,Cloudy
2023-02-04,Janakpur,0.0,16.8,87,Cloudy
2023-02-05,Janakpur,0.0,17.3,86,Cloudy
2023-02-06,Janakpur,0.0,17.9,82,Cloudy
2023-02-07,Janakpur,0.0,17.6,77,Clear
2023-02-08,Janakpur,0.0,18.4,74,Clear
2023-02-09,Janakpur,0.0,17.0,74,Clear
2023-02-10,Janakpur,0.0,17.8,78,Clear
2023-02-11,Janakpur,0.0,18.3,81,Clear
2023-02-12,Janakpur,0.0,19.8,61,Clear
2023-02-13,Janakpur,0.0,17.1,49,Clear
2023-02-14,Janakpur,0.0,16.8,66,Clear
2023-02-15,Janakpur,0.0,17.7,69,Clear
2023-02-16,Janakpur,0.0,19.6,70,Clear
2023-02-17,Janakpur,0.0,21.1,70,Cloudy
2023-02-18,Janakpur,0.0,21.9,64,Cloudy
2023-02-19,Janakpur,0.0,22.1,66,Clear
2023-02-20,Janakpur,0.0,22.0,70,Cloudy
2023-02-21,Janakpur,0.0,22.1,71,Clear
2023-02-22,Janakpur,0.0,22.5,69,Cloudy
2023-02-23,Janakpur,0.0,22.1,58,Clear
2023-02-24,Janakpur,0.0,20.9,63,Cloudy
2023-02-25,Janakpur,0.0,21.3,64,Cloudy
2023-02-26,Janakpur,0.0,21.1,65,Cloudy
2023-02-27,Janakpur,0.0,21.4,61,Cloudy
2023-02-28,Janakpur,0.0,22.0,62,Cloudy
2023-03-01,Janakpur,0.0,23.1,64,Clear
2023-03-02,Janakpur,0.0,23.1,67,Clear
2023-03-03,Janakpur,0.0,23.5,67,Clear
2023-03-04,Janakpur,0.3,24.0,64,Drizzle
2023-03-05,Janakpur,0.0,24.5,60,Cloudy
2023-03-06,Janakpur,0.0,24.6,50,Clear
2023-03-07,Janakpur,0.0,23.0,46,Clear
2023-03-08,Janakpur,1.3,19.1,68,Drizzle
2023-03-09,Janakpur,0.0,22.8,62,Cloudy
2023-03-10,Janakpur,0.0,23.6,53,Cloudy
2023-03-11,Janakpur,0.0,23.4,54,Cloudy
2023-03-12,Janakpur,0.0,23.6,55,Clear
2023-03-13,Janakpur,0.0,24.7,56,Cloudy
2023-03-14,Janakpur,0.9,23.4,61,Drizzle
2023-03-15,Janakpur,0.0,23.6,58,Cloudy
2023-03-16,Janakpur,0.0,24.4,61,Cloudy
2023-03-17,Janakpur,2.4,23.3,74,Rain
2023-03-18,Janakpur,10.8,23.4,71,Rain
2023-03-19,Janakpur,6.5,21.9,78,Rain
2023-03-20,Janakpur,16.9,21.3,83,Rain
2023-03-21,Janakpur,4.0,21.3,82,Drizzle
2023-03-22,Janakpur,0.0,21.7,72,Cloudy
2023-03-23,Janakpur,0.0,22.1,69,Cloudy
2023-03-24,Janakpur,0.0,23.1,65,Clear
2023-03-25,Janakpur,0.5,24.4,68,Drizzle
2023-03-26,Janakpur,0.0,24.6,54,Cloudy
2023-03-27,Janakpur,0.0,24.4,49,Clear
2023-03-28,Janakpur,0.0,24.4,43,Clear
2023-03-29,Janakpur,0.0,24.1,46,Cloudy
2023-03-30,Janakpur,0.0,24.9,54,Cloudy
2023-03-31,Janakpur,16.1,24.0,75,Rain
2023-04-01,Janakpur,1.7,22.9,76,Drizzle
2023-04-02,Janakpur,0.0,22.1,73,Cloudy
2023-04-03,Janakpur,0.0,23.8,63,Clear
2023-04-04,Janakpur,0.0,24.5,64,Cloudy
2023-04-05,Janakpur,0.0,24.8,52,Clear
2023-04-06,Janakpur,0.0,24.9,41,Clear
2023-04-07,Janakpur,0.0,24.3,51,Cloudy
2023-04-08,Janakpur,0.0,25.4,53,Cloudy
2023-04-09,Janakpur,0.0,26.5,44,Cloudy
2023-04-10,Janakpur,0.0,27.0,35,Clear
2023-04-11,Janakpur,0.0,26.3,38,Clear
2023-04-12,Janakpur,0.0,26.2,50,Clear
2023-04-13,Janakpur,0.0,26.8,57,Cloudy
2023-04-14,Janakpur,0.0,28.1,58,Cloudy
2023-04-15,Janakpur,0.0,28.9,56,Cloudy
2023-04-16,Janakpur,0.0,29.0,49,Cloudy
2023-04-17,Janakpur,0.0,28.2,46,Clear
2023-04-18,Janakpur,0.0,29.1,50,Cloudy
2023-04-19,Janakpur,0.0,29.2,56,Cloudy
2023-04-20,Janakpur,0.0,28.0,58,Cloudy
2023-04-21,Janakpur,0.9,27.8,61,Drizzle
2023-04-22,Janakpur,0.0,27.6,53,Cloudy
2023-04-23,Janakpur,0.0,26.9,53,Cloudy
2023-04-24,Janakpur,2.0,25.1,66,Drizzle
2023-04-25,Janakpur,3.3,26.0,64,Rain
2023-04-26,Janakpur,0.0,26.9,53,Cloudy
2023-04-27,Janakpur,0.0,27.3,54,Cloudy
2023-04-28,Janakpur,0.0,27.2,57,Cloudy
2023-04-29,Janakpur,1.0,27.4,61,Drizzle
2023-04-30,Janakpur,11.3,26.2,73,Rain
2023-05-01,Janakpur,2.6,24.2,79,Rain
2023-05-02,Janakpur,0.3,24.9,75,Drizzle
2023-05-03,Janakpur,0.4,26.5,66,Drizzle
2023-05-04,Janakpur,25.2,25.5,69,Rain
2023-05-05,Janakpur,0.0,27.2,60,Cloudy
2023-05-06,Janakpur,0.0,29.0,48,Cloudy
2023-05-07,Janakpur,0.0,30.1,42,Clear
2023-05-08,Janakpur,0.0,29.1,42,Clear
2023-05-09,Janakpur,0.0,30.1,34,Cloudy
2023-05-10,Janakpur,0.0,30.5,30,Clear
2023-05-11,Janakpur,0.0,28.7,32,Clear
2023-05-12,Janakpur,0.0,28.5,42,Cloudy
2023-05-13,Janakpur,0.0,30.6,48,Cloudy
2023-05-14,Janakpur,0.0,31.1,45,Cloudy
2023-05-15,Janakpur,0.0,29.1,59,Cloudy
2023-05-16,Janakpur,0.5,29.1,60,Drizzle
2023-05-17,Janakpur,3.2,29.1,68,Rain
2023-05-18,Janakpur,0.5,27.7,71,Drizzle
2023-05-19,Janakpur,0.0,29.0,68,Cloudy
2023-05-20,Janakpur,0.0,30.1,67,Cloudy
2023-05-21,Janakpur,0.1,29.1,67,Drizzle
2023-05-22,Janakpur,0.5,29.9,65,Drizzle
2023-05-23,Janakpur,14.5,27.2,80,Rain
2023-05-24,Janakpur,0.0,27.9,71,Cloudy
2023-05-25,Janakpur,10.7,28.5,71,Rain
2023-05-26,Janakpur,22.5,26.9,78,Rain
2023-05-27,Janakpur,8.3,26.6,76,Rain
2023-05-28,Janakpur,6.8,27.0,74,Rain
2023-05-29,Janakpur,0.0,29.4,63,Cloudy
2023-05-30,Janakpur,0.0,30.5,58,Cloudy
2023-05-31,Janakpur,0.0,31.9,49,Cloudy
2023-06-01,Janakpur,0.0,31.9,36,Cloudy
2023-06-02,Janakpur,0.0,31.5,41,Clear
2023-06-03,Janakpur,0.0,31.8,40,Cloudy
2023-06-04,Janakpur,0.0,31.1,46,Clear
2023-06-05,Janakpur,0.0,32.3,44,Cloudy
2023-06-06,Janakpur,0.2,31.9,52,Drizzle
2023-06-07,Janakpur,0.0,33.4,48,Cloudy
2023-06-08,Janakpur,0.0,32.8,47,Cloudy
2023-06-09,Janakpur,0.0,33.6,54,Cloudy
2023-06-10,Janakpur,0.2,32.9,61,Drizzle
2023-06-11,Janakpur,2.9,30.8,71,Drizzle
2023-06-12,Janakpur,1.5,29.6,72,Drizzle
2023-06-13,Janakpur,4.0,29.6,75,Rain
2023-06-14,Janakpur,2.1,30.8,72,Rain
2023-06-15,Janakpur,0.0,32.5,65,Cloudy
2023-06-16,Janakpur,0.0,33.0,62,Cloudy
2023-06-17,Janakpur,0.0,32.3,66,Cloudy
2023-06-18,Janakpur,0.9,31.9,67,Drizzle
2023-06-19,Janakpur,3.8,30.9,69,Rain
2023-06-20,Janakpur,0.4,29.5,74,Drizzle
2023-06-21,Janakpur,20.5,30.5,75,Rain
2023-06-22,Janakpur,32.1,29.6,81,Rain
2023-06-23,Janakpur,23.0,29.5,79,Rain
2023-06-24,Janakpur,1.9,30.8,75,Rain
2023-06-25,Janakpur,0.8,30.7,73,Drizzle
2023-06-26,Janakpur,0.1,31.1,69,Drizzle
2023-06-27,Janakpur,2.2,30.3,73,Drizzle
2023-06-28,Janakpur,3.4,29.4,77,Drizzle
2023-06-29,Janakpur,18.1,27.0,87,Rain
2023-06-30,Janakpur,26.2,27.6,89,Rain
2023-07-01,Janakpur,20.7,28.4,89,Rain
2023-07-02,Janakpur,33.1,29.3,87,Rain
2023-07-03,Janakpur,42.1,28.1,89,Rain
2023-07-04,Janakpur,4.0,28.8,84,Drizzle
2023-07-05,Janakpur,19.6,29.0,87,Rain
2023-07-06,Janakpur,3.9,29.8,82,Rain
2023-07-07,Janakpur,1.5,29.0,80,Drizzle
2023-07-08,Janakpur,1.3,29.2,83,Drizzle
2023-07-09,Janakpur,0.7,29.9,79,Drizzle
2023-07-10,Janakpur,2.7,30.1,83,Drizzle
2023-07-11,Janakpur,13.9,29.8,86,Rain
2023-07-12,Janakpur,22.3,28.5,88,Rain
2023-07-13,Janakpur,19.2,27.8,90,Rain
2023-07-14,Janakpur,21.1,27.3,90,Rain
2023-07-15,Janakpur,4.5,29.0,83,Rain
2023-07-16,Janakpur,0.3,30.2,76,Drizzle
2023-07-17,Janakpur,0.2,29.6,77,Drizzle
2023-07-18,Janakpur,0.0,29.9,76,Cloudy
2023-07-19,Janakpur,0.0,31.0,75,Cloudy
2023-07-20,Janakpur,0.1,31.6,74,Drizzle
2023-07-21,Janakpur,1.3,30.6,76,Drizzle
2023-07-22,Janakpur,1.8,30.8,75,Drizzle
2023-07-23,Janakpur,5.5,30.7,77,Rain
2023-07-24,Janakpur,18.8,29.4,80,Rain
2023-07-25,Janakpur,8.1,28.8,83,Rain
2023-07-26,Janakpur,1.1,30.4,77,Drizzle
2023-07-27,Janakpur,0.6,30.2,78,Drizzle
2023-07-28,Janakpur,1.8,30.1,77,Drizzle
2023-07-29,Janakpur,20.0,30.1,82,Rain
2023-07-30,Janakpur,14.9,28.9,87,Rain
2023-07-31,Janakpur,8.7,30.1,86,Rain
2023-08-01,Janakpur,25.1,31.0,86,Rain
2023-08-02,Janakpur,0.9,30.0,78,Drizzle
2023-08-03,Janakpur,0.7,30.3,77,Drizzle
2023-08-04,Janakpur,4.0,29.3,82,Rain
2023-08-05,Janakpur,0.7,29.2,82,Drizzle
2023-08-06,Janakpur,18.9,29.1,85,Rain
2023-08-07,Janakpur,43.5,27.9,92,Rain
2023-08-08,Janakpur,59.2,27.5,93,Rain
2023-08-09,Janakpur,14.2,28.1,89,Rain
2023-08-10,Janakpur,22.2,28.9,88,Rain
2023-08-11,Janakpur,13.7,28.6,90,Rain
2023-08-12,Janakpur,8.9,28.5,90,Rain
2023-08-13,Janakpur,2.4,28.1,88,Drizzle
2023-08-14,Janakpur,0.6,28.6,87,Drizzle
2023-08-15,Janakpur,1.1,29.8,84,Drizzle
2023-08-16,Janakpur,4.3,30.6,81,Rain
2023-08-17,Janakpur,20.1,29.7,85,Rain
